"No.","Time","Source","Destination","Protocol","Length","Info"
"2401","2020-01-01 19:01:12.428584","192.168.159.12","192.168.159.131","TCP","54","5827  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2402","2020-01-01 19:01:12.483742","192.168.159.12","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2403","2020-01-01 19:01:12.484041","192.168.159.131","192.168.159.12","TCP","54","80  >  5827 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2404","2020-01-01 19:01:12.484435","192.168.159.131","192.168.159.12","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2405","2020-01-01 19:01:12.525617","192.168.159.12","192.168.159.131","TCP","54","5827  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2406","2020-01-01 19:01:13.936722","VMware_48:50:c7","Broadcast","ARP","42","Who has 192.168.159.254? Tell 192.168.159.131"
"2407","2020-01-01 19:01:13.936810","VMware_fa:0d:48","VMware_48:50:c7","ARP","42","192.168.159.254 is at 00:50:56:fa:0d:48"
"2408","2020-01-01 19:01:13.936985","192.168.159.131","192.168.159.254","DHCP","342","DHCP Request  - Transaction ID 0x63a93624"
"2409","2020-01-01 19:01:13.937114","192.168.159.254","192.168.159.131","DHCP","342","DHCP ACK      - Transaction ID 0x63a93624"
"2410","2020-01-01 19:01:14.123559","192.168.159.10","192.168.159.131","TCP","54","5819  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2411","2020-01-01 19:01:14.123833","192.168.159.131","192.168.159.10","TCP","54","80  >  5819 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2412","2020-01-01 19:01:14.123925","192.168.159.10","192.168.159.131","TCP","54","5819  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2413","2020-01-01 19:01:14.123965","192.168.159.10","192.168.159.131","TCP","66","5829  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2414","2020-01-01 19:01:14.124041","192.168.159.131","192.168.159.10","TCP","66","80  >  5829 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2415","2020-01-01 19:01:14.124171","192.168.159.10","192.168.159.131","TCP","54","5829  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2416","2020-01-01 19:01:14.179893","192.168.159.10","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2417","2020-01-01 19:01:14.180127","192.168.159.131","192.168.159.10","TCP","54","80  >  5829 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2418","2020-01-01 19:01:14.180655","192.168.159.131","192.168.159.10","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2419","2020-01-01 19:01:14.221014","192.168.159.10","192.168.159.131","TCP","54","5829  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2420","2020-01-01 19:01:15.342962","192.168.159.11","192.168.159.131","TCP","54","5821  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2421","2020-01-01 19:01:15.343488","192.168.159.131","192.168.159.11","TCP","54","80  >  5821 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2422","2020-01-01 19:01:15.343539","192.168.159.11","192.168.159.131","TCP","66","5831  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2423","2020-01-01 19:01:15.343607","192.168.159.11","192.168.159.131","TCP","54","5821  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2424","2020-01-01 19:01:15.343747","192.168.159.131","192.168.159.11","TCP","66","80  >  5831 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2425","2020-01-01 19:01:15.343903","192.168.159.11","192.168.159.131","TCP","54","5831  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2426","2020-01-01 19:01:15.396110","192.168.159.11","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2427","2020-01-01 19:01:15.396313","192.168.159.131","192.168.159.11","TCP","54","80  >  5831 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2428","2020-01-01 19:01:15.396500","192.168.159.131","192.168.159.11","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2429","2020-01-01 19:01:15.437175","192.168.159.11","192.168.159.131","TCP","54","5831  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2430","2020-01-01 19:01:16.606064","192.168.159.13","192.168.159.131","TCP","54","5823  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2431","2020-01-01 19:01:16.606387","192.168.159.131","192.168.159.13","TCP","54","80  >  5823 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2432","2020-01-01 19:01:16.606499","192.168.159.13","192.168.159.131","TCP","54","5823  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2433","2020-01-01 19:01:16.606557","192.168.159.13","192.168.159.131","TCP","66","5834  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2434","2020-01-01 19:01:16.606704","192.168.159.131","192.168.159.13","TCP","66","80  >  5834 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2435","2020-01-01 19:01:16.606861","192.168.159.13","192.168.159.131","TCP","54","5834  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2436","2020-01-01 19:01:16.659311","192.168.159.13","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2437","2020-01-01 19:01:16.659481","192.168.159.131","192.168.159.13","TCP","54","80  >  5834 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2438","2020-01-01 19:01:16.659638","192.168.159.131","192.168.159.13","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2439","2020-01-01 19:01:16.700358","192.168.159.13","192.168.159.131","TCP","54","5834  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2440","2020-01-01 19:01:18.191693","192.168.159.14","192.168.159.131","TCP","54","5825  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2441","2020-01-01 19:01:18.191851","192.168.159.131","192.168.159.14","TCP","54","80  >  5825 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2442","2020-01-01 19:01:18.191895","192.168.159.14","192.168.159.131","TCP","54","5825  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2443","2020-01-01 19:01:18.192037","192.168.159.14","192.168.159.131","TCP","66","5837  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2444","2020-01-01 19:01:18.192155","192.168.159.131","192.168.159.14","TCP","66","80  >  5837 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2445","2020-01-01 19:01:18.192244","192.168.159.14","192.168.159.131","TCP","54","5837  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2446","2020-01-01 19:01:18.243993","192.168.159.14","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2447","2020-01-01 19:01:18.244206","192.168.159.131","192.168.159.14","TCP","54","80  >  5837 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2448","2020-01-01 19:01:18.244418","192.168.159.131","192.168.159.14","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2449","2020-01-01 19:01:18.285040","192.168.159.14","192.168.159.131","TCP","54","5837  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2450","2020-01-01 19:01:22.596857","192.168.159.12","192.168.159.131","TCP","54","5827  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2451","2020-01-01 19:01:22.597503","192.168.159.131","192.168.159.12","TCP","54","80  >  5827 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2452","2020-01-01 19:01:22.597513","192.168.159.12","192.168.159.131","TCP","66","5839  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2453","2020-01-01 19:01:22.597632","192.168.159.12","192.168.159.131","TCP","54","5827  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2454","2020-01-01 19:01:22.597784","192.168.159.131","192.168.159.12","TCP","66","80  >  5839 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2455","2020-01-01 19:01:22.597959","192.168.159.12","192.168.159.131","TCP","54","5839  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2456","2020-01-01 19:01:22.654179","192.168.159.12","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2457","2020-01-01 19:01:22.654656","192.168.159.131","192.168.159.12","TCP","54","80  >  5839 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2458","2020-01-01 19:01:22.655170","192.168.159.131","192.168.159.12","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2459","2020-01-01 19:01:22.695990","192.168.159.12","192.168.159.131","TCP","54","5839  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2460","2020-01-01 19:01:24.289842","192.168.159.10","192.168.159.131","TCP","54","5829  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2461","2020-01-01 19:01:24.290304","192.168.159.131","192.168.159.10","TCP","54","80  >  5829 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2462","2020-01-01 19:01:24.290356","192.168.159.10","192.168.159.131","TCP","66","5841  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2463","2020-01-01 19:01:24.290418","192.168.159.10","192.168.159.131","TCP","54","5829  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2464","2020-01-01 19:01:24.290552","192.168.159.131","192.168.159.10","TCP","66","80  >  5841 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2465","2020-01-01 19:01:24.290700","192.168.159.10","192.168.159.131","TCP","54","5841  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2466","2020-01-01 19:01:24.346163","192.168.159.10","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2467","2020-01-01 19:01:24.346508","192.168.159.131","192.168.159.10","TCP","54","80  >  5841 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2468","2020-01-01 19:01:24.346885","192.168.159.131","192.168.159.10","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2469","2020-01-01 19:01:24.387002","192.168.159.10","192.168.159.131","TCP","54","5841  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2470","2020-01-01 19:01:25.512082","192.168.159.11","192.168.159.131","TCP","54","5831  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2471","2020-01-01 19:01:25.512496","192.168.159.131","192.168.159.11","TCP","54","80  >  5831 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2472","2020-01-01 19:01:25.512633","192.168.159.11","192.168.159.131","TCP","54","5831  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2473","2020-01-01 19:01:25.512713","192.168.159.11","192.168.159.131","TCP","66","5843  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2474","2020-01-01 19:01:25.513159","192.168.159.131","192.168.159.11","TCP","66","80  >  5843 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2475","2020-01-01 19:01:25.513337","192.168.159.11","192.168.159.131","TCP","54","5843  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2476","2020-01-01 19:01:25.568902","192.168.159.11","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2477","2020-01-01 19:01:25.569068","192.168.159.131","192.168.159.11","TCP","54","80  >  5843 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2478","2020-01-01 19:01:25.569268","192.168.159.131","192.168.159.11","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2479","2020-01-01 19:01:25.609216","192.168.159.11","192.168.159.131","TCP","54","5843  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2480","2020-01-01 19:01:26.775606","192.168.159.13","192.168.159.131","TCP","54","5834  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2481","2020-01-01 19:01:26.776202","192.168.159.131","192.168.159.13","TCP","54","80  >  5834 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2482","2020-01-01 19:01:26.776236","192.168.159.13","192.168.159.131","TCP","66","5845  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2483","2020-01-01 19:01:26.776324","192.168.159.13","192.168.159.131","TCP","54","5834  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2484","2020-01-01 19:01:26.776471","192.168.159.131","192.168.159.13","TCP","66","80  >  5845 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2485","2020-01-01 19:01:26.776626","192.168.159.13","192.168.159.131","TCP","54","5845  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2486","2020-01-01 19:01:26.833081","192.168.159.13","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2487","2020-01-01 19:01:26.833324","192.168.159.131","192.168.159.13","TCP","54","80  >  5845 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2488","2020-01-01 19:01:26.833762","192.168.159.131","192.168.159.13","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2489","2020-01-01 19:01:26.874671","192.168.159.13","192.168.159.131","TCP","54","5845  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2490","2020-01-01 19:01:28.359420","192.168.159.14","192.168.159.131","TCP","54","5837  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2491","2020-01-01 19:01:28.360066","192.168.159.14","192.168.159.131","TCP","66","5847  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2492","2020-01-01 19:01:28.360075","192.168.159.131","192.168.159.14","TCP","54","80  >  5837 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2493","2020-01-01 19:01:28.360204","192.168.159.14","192.168.159.131","TCP","54","5837  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2494","2020-01-01 19:01:28.360359","192.168.159.131","192.168.159.14","TCP","66","80  >  5847 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2495","2020-01-01 19:01:28.360523","192.168.159.14","192.168.159.131","TCP","54","5847  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2496","2020-01-01 19:01:28.412345","192.168.159.14","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2497","2020-01-01 19:01:28.412581","192.168.159.131","192.168.159.14","TCP","54","80  >  5847 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2498","2020-01-01 19:01:28.412822","192.168.159.131","192.168.159.14","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2499","2020-01-01 19:01:28.459867","192.168.159.14","192.168.159.131","TCP","54","5847  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2500","2020-01-01 19:01:32.765284","192.168.159.12","192.168.159.131","TCP","54","5839  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2501","2020-01-01 19:01:32.765680","192.168.159.131","192.168.159.12","TCP","54","80  >  5839 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2502","2020-01-01 19:01:32.765818","192.168.159.12","192.168.159.131","TCP","54","5839  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2503","2020-01-01 19:01:32.765936","192.168.159.12","192.168.159.131","TCP","66","5849  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2504","2020-01-01 19:01:32.766317","192.168.159.131","192.168.159.12","TCP","66","80  >  5849 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2505","2020-01-01 19:01:32.766497","192.168.159.12","192.168.159.131","TCP","54","5849  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2506","2020-01-01 19:01:32.822537","192.168.159.12","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2507","2020-01-01 19:01:32.822983","192.168.159.131","192.168.159.12","TCP","54","80  >  5849 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2508","2020-01-01 19:01:32.823500","192.168.159.131","192.168.159.12","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2509","2020-01-01 19:01:32.864228","192.168.159.12","192.168.159.131","TCP","54","5849  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2510","2020-01-01 19:01:34.453185","192.168.159.10","192.168.159.131","TCP","54","5841  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2511","2020-01-01 19:01:34.453423","192.168.159.131","192.168.159.10","TCP","54","80  >  5841 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2512","2020-01-01 19:01:34.453501","192.168.159.10","192.168.159.131","TCP","54","5841  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2513","2020-01-01 19:01:34.453529","192.168.159.10","192.168.159.131","TCP","66","5851  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2514","2020-01-01 19:01:34.453632","192.168.159.131","192.168.159.10","TCP","66","80  >  5851 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2515","2020-01-01 19:01:34.453746","192.168.159.10","192.168.159.131","TCP","54","5851  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2516","2020-01-01 19:01:34.508815","192.168.159.10","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2517","2020-01-01 19:01:34.509134","192.168.159.131","192.168.159.10","TCP","54","80  >  5851 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2518","2020-01-01 19:01:34.509545","192.168.159.131","192.168.159.10","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2519","2020-01-01 19:01:34.550514","192.168.159.10","192.168.159.131","TCP","54","5851  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2520","2020-01-01 19:01:35.681039","192.168.159.11","192.168.159.131","TCP","54","5843  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2521","2020-01-01 19:01:35.681679","192.168.159.11","192.168.159.131","TCP","66","5853  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2522","2020-01-01 19:01:35.681693","192.168.159.131","192.168.159.11","TCP","54","80  >  5843 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2523","2020-01-01 19:01:35.681812","192.168.159.11","192.168.159.131","TCP","54","5843  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2524","2020-01-01 19:01:35.681959","192.168.159.131","192.168.159.11","TCP","66","80  >  5853 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2525","2020-01-01 19:01:35.682120","192.168.159.11","192.168.159.131","TCP","54","5853  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2526","2020-01-01 19:01:35.734493","192.168.159.11","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2527","2020-01-01 19:01:35.734623","192.168.159.131","192.168.159.11","TCP","54","80  >  5853 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2528","2020-01-01 19:01:35.734811","192.168.159.131","192.168.159.11","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2529","2020-01-01 19:01:35.784380","192.168.159.11","192.168.159.131","TCP","54","5853  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2530","2020-01-01 19:01:36.943519","192.168.159.13","192.168.159.131","TCP","54","5845  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2531","2020-01-01 19:01:36.943733","192.168.159.131","192.168.159.13","TCP","54","80  >  5845 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2532","2020-01-01 19:01:36.943789","192.168.159.13","192.168.159.131","TCP","66","5855  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2533","2020-01-01 19:01:36.943805","192.168.159.13","192.168.159.131","TCP","54","5845  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2534","2020-01-01 19:01:36.943882","192.168.159.131","192.168.159.13","TCP","66","80  >  5855 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2535","2020-01-01 19:01:36.943969","192.168.159.13","192.168.159.131","TCP","54","5855  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2536","2020-01-01 19:01:36.996221","192.168.159.13","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2537","2020-01-01 19:01:36.996427","192.168.159.131","192.168.159.13","TCP","54","80  >  5855 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2538","2020-01-01 19:01:36.996611","192.168.159.131","192.168.159.13","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2539","2020-01-01 19:01:37.037060","192.168.159.13","192.168.159.131","TCP","54","5855  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2540","2020-01-01 19:01:38.526605","192.168.159.14","192.168.159.131","TCP","54","5847  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2541","2020-01-01 19:01:38.527075","192.168.159.131","192.168.159.14","TCP","54","80  >  5847 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2542","2020-01-01 19:01:38.527111","192.168.159.14","192.168.159.131","TCP","66","5857  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2543","2020-01-01 19:01:38.527188","192.168.159.14","192.168.159.131","TCP","54","5847  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2544","2020-01-01 19:01:38.527320","192.168.159.131","192.168.159.14","TCP","66","80  >  5857 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2545","2020-01-01 19:01:38.527468","192.168.159.14","192.168.159.131","TCP","54","5857  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2546","2020-01-01 19:01:38.582984","192.168.159.14","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2547","2020-01-01 19:01:38.583384","192.168.159.131","192.168.159.14","TCP","54","80  >  5857 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2548","2020-01-01 19:01:38.583788","192.168.159.131","192.168.159.14","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2549","2020-01-01 19:01:38.624814","192.168.159.14","192.168.159.131","TCP","54","5857  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2550","2020-01-01 19:01:41.439594","192.168.159.1","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"2551","2020-01-01 19:01:42.441092","192.168.159.1","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"2552","2020-01-01 19:01:42.938367","192.168.159.12","192.168.159.131","TCP","54","5849  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2553","2020-01-01 19:01:42.938693","192.168.159.131","192.168.159.12","TCP","54","80  >  5849 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2554","2020-01-01 19:01:42.938822","192.168.159.12","192.168.159.131","TCP","54","5849  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2555","2020-01-01 19:01:42.938895","192.168.159.12","192.168.159.131","TCP","66","5859  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2556","2020-01-01 19:01:42.939201","192.168.159.131","192.168.159.12","TCP","66","80  >  5859 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2557","2020-01-01 19:01:42.939406","192.168.159.12","192.168.159.131","TCP","54","5859  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2558","2020-01-01 19:01:42.994886","192.168.159.12","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2559","2020-01-01 19:01:42.995217","192.168.159.131","192.168.159.12","TCP","54","80  >  5859 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2560","2020-01-01 19:01:42.995634","192.168.159.131","192.168.159.12","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2561","2020-01-01 19:01:43.036537","192.168.159.12","192.168.159.131","TCP","54","5859  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2562","2020-01-01 19:01:43.442288","192.168.159.1","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"2563","2020-01-01 19:01:44.442561","192.168.159.1","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"2564","2020-01-01 19:01:44.623841","192.168.159.10","192.168.159.131","TCP","54","5851  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2565","2020-01-01 19:01:44.624166","192.168.159.131","192.168.159.10","TCP","54","80  >  5851 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2566","2020-01-01 19:01:44.624286","192.168.159.10","192.168.159.131","TCP","54","5851  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2567","2020-01-01 19:01:44.624367","192.168.159.10","192.168.159.131","TCP","66","5861  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2568","2020-01-01 19:01:44.624554","192.168.159.131","192.168.159.10","TCP","66","80  >  5861 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM WS=128"
"2569","2020-01-01 19:01:44.624727","192.168.159.10","192.168.159.131","TCP","54","5861  >  80 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"2570","2020-01-01 19:01:44.680118","192.168.159.10","192.168.159.131","HTTP","188","GET / HTTP/1.1 "
"2571","2020-01-01 19:01:44.680502","192.168.159.131","192.168.159.10","TCP","54","80  >  5861 [ACK] Seq=1 Ack=135 Win=6912 Len=0"
"2572","2020-01-01 19:01:44.680822","192.168.159.131","192.168.159.10","HTTP","967","HTTP/1.1 200 OK  (text/html)"
"2573","2020-01-01 19:01:44.721123","192.168.159.10","192.168.159.131","TCP","54","5861  >  80 [ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2574","2020-01-01 19:01:45.853267","192.168.159.11","192.168.159.131","TCP","54","5853  >  80 [FIN, ACK] Seq=135 Ack=914 Win=1050112 Len=0"
"2575","2020-01-01 19:01:45.853434","192.168.159.131","192.168.159.11","TCP","54","80  >  5853 [FIN, ACK] Seq=914 Ack=136 Win=6912 Len=0"
"2576","2020-01-01 19:01:45.853481","192.168.159.11","192.168.159.131","TCP","54","5853  >  80 [ACK] Seq=136 Ack=915 Win=1050112 Len=0"
"2577","2020-01-01 19:01:45.853521","192.168.159.11","192.168.159.131","TCP","66","5863  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
